index,pos,block_num,PEDOT_spd,PEDOT_rt,Grid_rt,Electrode_dep_T,Electrode_anneal_T,Grid_anneal_T,Electrode_amb_dep_T,Electrode_dep_humidity,DD_S315,DD_PV416,DD_PGMEA,T_air_Grid,Grid_Dep_Humidity,Web_speed_Grid,Web_speed_Active,Flow0_Active,Flow1_Active,Flow2_Active,Active_layer_Head_T,Active_layer_annealing_T,Active_layer2_annealing_T,Active_amb_dep_T,Active_humid,DD_DCB,DD_Y6,DD_PD10,Web_speed_ETL,Flow0_ETL,T_heater1_ETL,T_heater2_ETL,T_air_ETL,Humidity_ETL,DD_IPA,DD_ZnO,TDD of active,Donor fraction,voc,jsc,ff,pce
1417,7790,36,600,200,0.3,59.99333333,140.0433333,130.01,24.57,49.12,6666.666667,3000,2000,24.57,49.12,600,300,50.55428571,5.617142857,0,90.65,129.99,130.0633333,24.55,48.62,1872.380952,23.03028571,14.41733333,300,15,130.0133333,129.98,25.11,45.73666667,500,14,37.44761905,0.385,0.548323001,-13.54340952,36.37024958,2.700914
1418,7795,36,600,200,0.3,59.99166667,140.0516667,130.0116667,24.57,49.12,6666.666667,3000,2000,24.57,49.12,600,300,50.47714286,5.608571429,0,90.56,129.985,130.0616667,24.55,48.62,1869.52381,22.99514286,14.39533333,300,15,130.0316667,129.9816667,25.11,45.74333333,500,14,37.39047619,0.385,0.691728863,-13.7654381,44.10144292,4.199317714
1419,7800,36,600,200,0.3,59.99,140.06,130.0133333,24.57,49.12,6666.666667,3000,2000,24.57,49.12,600,300,50.4,5.6,0,90.47,129.98,130.06,24.55,48.62,1866.666667,22.96,14.37333333,300,15,130.05,129.9833333,25.11,45.75,500,14,37.33333333,0.385,0.72556244,-14.02839048,54.2116622,5.517919524
1420,7805,36,600,200,0.3,59.985,140.055,130.015,24.57,49.115,6666.666667,3000,2000,24.57,49.115,600,300,50.32285714,5.591428571,0,90.34833333,129.9816667,130.055,24.54833333,48.62,1863.809524,22.92485714,14.35133333,300,15,130.05,129.985,25.11,45.75,500,14,37.27619048,0.385,0.734494801,-15.10299048,55.70887889,6.17982381
1421,7810,36,600,200,0.3,59.98,140.05,130.0166667,24.57,49.11,6666.666667,3000,2000,24.57,49.11,600,300,50.24571429,5.582857143,0,90.22666667,129.9833333,130.05,24.54666667,48.62,1860.952381,22.88971429,14.32933333,300,15,130.05,129.9866667,25.11,45.75,500,14,37.21904762,0.385,0.732464405,-14.32678095,55.09885633,5.781995238
1422,7815,36,600,200,0.3,59.975,140.045,130.0183333,24.57,49.105,6666.666667,3000,2000,24.57,49.105,600,300,50.16857143,5.574285714,0,90.105,129.985,130.045,24.545,48.62,1858.095238,22.85457143,14.30733333,300,15,130.05,129.9883333,25.11,45.75,500,14,37.16190476,0.385,0.735545196,-14.79505714,55.17432925,6.004309524
1423,7820,36,600,200,0.3,59.97,140.04,130.02,24.57,49.1,6666.666667,3000,2000,24.57,49.1,600,300,50.09142857,5.565714286,0,89.98333333,129.9866667,130.04,24.54333333,48.62,1855.238095,22.81942857,14.28533333,300,15,130.05,129.99,25.11,45.75,500,14,37.1047619,0.385,0.722678248,-14.19098095,62.07049281,6.365647619
1424,7825,36,600,200,0.3,59.965,140.035,130.02,24.57,49.095,6666.666667,3000,2000,24.57,49.095,600,300,50.01428571,5.557142857,0,89.86166667,129.9883333,130.035,24.54166667,48.62,1852.380952,22.78428571,14.26333333,300,15,130.05,129.9883333,25.11,45.75,500,14,37.04761905,0.385,0.723292086,-14.94310476,55.51528208,6.000219048
1425,7830,36,600,200,0.3,59.96,140.03,130.02,24.57,49.09,6666.666667,3000,2000,24.57,49.09,600,300,49.93714286,5.548571429,0,89.74,129.99,130.03,24.54,48.62,1849.52381,22.74914286,14.24133333,300,15,130.05,129.9866667,25.11,45.75,500,14,36.99047619,0.385,0.723885489,-14.51891429,62.63457365,6.582913333
1426,7835,36,600,200,0.3,59.965,140.015,130.02,24.57166667,49.09,6666.666667,3000,2000,24.57166667,49.09,600,300,49.86,5.54,0,89.77166667,129.99,130.0283333,24.54,48.62,1846.666667,22.714,14.21933333,300,15,130.0466667,129.985,25.11,45.76,500,14,36.93333333,0.385,0.737903334,-15.12780952,51.50392345,5.749311429
1427,7840,36,600,200,0.3,59.97,140,130.02,24.57333333,49.09,6666.666667,3000,2000,24.57333333,49.09,600,300,49.78285714,5.531428571,0,89.80333333,129.99,130.0266667,24.54,48.62,1843.809524,22.67885714,14.19733333,300,15,130.0433333,129.9833333,25.11,45.77,500,14,36.87619048,0.385,0.725810905,-13.91370476,56.71813388,5.727804762
1428,7845,36,600,200,0.3,59.975,139.985,130.02,24.575,49.09,6666.666667,3000,2000,24.575,49.09,600,300,49.70571429,5.522857143,0,89.835,129.99,130.025,24.54,48.62,1840.952381,22.64371429,14.17533333,300,15,130.04,129.9816667,25.11,45.78,500,14,36.81904762,0.385,0.739195124,-15.8792,54.21426023,6.36357619
1429,7850,36,600,200,0.3,59.98,139.97,130.02,24.57666667,49.09,6666.666667,3000,2000,24.57666667,49.09,600,300,49.62857143,5.514285714,0,89.86666667,129.99,130.0233333,24.54,48.62,1838.095238,22.60857143,14.15333333,300,15,130.0366667,129.98,25.11,45.79,500,14,36.76190476,0.385,0.733655314,-15.01851429,61.87333543,6.817459524
1430,7855,36,600,200,0.3,59.985,139.955,130.0233333,24.57833333,49.09,6666.666667,3000,2000,24.57833333,49.09,600,300,49.55142857,5.505714286,0,89.89833333,129.99,130.0216667,24.54,48.62,1835.238095,22.57342857,14.13133333,300,15,130.0333333,129.9833333,25.11,45.8,500,14,36.7047619,0.385,0.731166648,-15.1598,57.26871388,6.347859048
1431,7860,36,600,200,0.3,59.99,139.94,130.0266667,24.58,49.09,6666.666667,3000,2000,24.58,49.09,600,300,49.47428571,5.497142857,0,89.93,129.99,130.02,24.54,48.62,1832.380952,22.53828571,14.10933333,300,15,130.03,129.9866667,25.11,45.81,500,14,36.64761905,0.385,0.730748101,-13.9731619,53.24107906,5.436372857
1432,7865,36,600,200,0.3,59.99166667,139.9483333,130.03,24.58,49.095,6666.666667,3000,2000,24.58,49.095,600,300,49.39714286,5.488571429,0,90.245,129.99,130.01,24.54,48.62,1829.52381,22.50314286,14.08733333,300,15,130.0316667,129.99,25.11,45.815,500,14,36.59047619,0.385,0.721754239,-12.60908571,52.57980102,4.785109476
1433,7870,36,600,200,0.3,59.99333333,139.9566667,130.0333333,24.58,49.1,6666.666667,3000,2000,24.58,49.1,600,300,49.32,5.48,0,90.56,129.99,130,24.54,48.62,1826.666667,22.468,14.06533333,300,15,130.0333333,129.9933333,25.11,45.82,500,14,36.53333333,0.385,0.72445692,-13.00869524,49.97930741,4.710169524
1434,7875,36,600,200,0.3,59.995,139.965,130.0366667,24.58,49.105,6666.666667,3000,2000,24.58,49.105,600,300,49.24285714,5.471428571,0,90.875,129.99,129.99,24.54,48.62,1823.809524,22.43285714,14.04333333,300,15,130.035,129.9966667,25.11,45.825,500,14,36.47619048,0.385,0.6572711,-13.1831619,31.07453997,2.692581333
1435,7880,36,600,200,0.3,59.99666667,139.9733333,130.04,24.58,49.11,6666.666667,3000,2000,24.58,49.11,600,300,49.16571429,5.462857143,0,91.19,129.99,129.98,24.54,48.62,1820.952381,22.39771429,14.02133333,300,15,130.0366667,130,25.11,45.83,500,14,36.41904762,0.385,0.448390837,-12.57237143,32.65842991,1.841065476
1436,7885,36,600,200,0.3,59.99833333,139.9816667,130.0383333,24.58,49.115,6666.666667,3000,2000,24.58,49.115,600,300,49.08857143,5.454285714,0,91.505,129.99,129.97,24.54,48.62,1818.095238,22.36257143,13.99933333,300,15,130.0383333,129.9983333,25.11,45.835,500,14,36.36190476,0.385,0.72359117,-12.21795238,51.27250581,4.532900952
1437,7890,36,600,200,0.3,60,139.99,130.0366667,24.58,49.12,6666.666667,3000,2000,24.58,49.12,600,300,49.01142857,5.445714286,0,91.82,129.99,129.96,24.54,48.62,1815.238095,22.32742857,13.97733333,300,15,130.04,129.9966667,25.11,45.84,500,14,36.3047619,0.385,0.730161634,-13.73605714,55.48978679,5.565371429
1438,7895,36,600,200,0.3,60,139.9883333,130.035,24.58,49.13166667,6666.666667,3000,2000,24.58,49.13166667,600,300,48.93428571,5.437142857,0,92.06333333,129.99,129.9683333,24.54,48.62,1812.380952,22.29228571,13.95533333,300,15,130.0366667,129.995,25.10833333,45.845,500,14,36.24761905,0.385,0.727762117,-14.24254286,64.06676135,6.640637143
1439,7900,36,600,200,0.3,60,139.9866667,130.0333333,24.58,49.14333333,6666.666667,3000,2000,24.58,49.14333333,600,300,48.85714286,5.428571429,0,92.30666667,129.99,129.9766667,24.54,48.62,1809.52381,22.25714286,13.93333333,300,15,130.0333333,129.9933333,25.10666667,45.85,500,14,36.19047619,0.385,0.727682709,-14.06679048,66.80738966,6.838511429
1440,7925,37,600,200,0.3,60.00333333,139.9816667,130.015,24.58,49.2,6666.666667,3000,2000,24.58,49.2,600,300,48.47142857,5.385714286,0,93.37833333,129.995,130.0066667,24.54,48.62,1795.238095,22.08142857,13.82333333,300,15,130.0183333,129.99,25.1,45.865,500,14,35.9047619,0.385,0.720181114,-16.82634286,63.36963867,7.679141905
1441,7930,37,600,200,0.3,60.00666667,139.9833333,130.01,24.58,49.21,6666.666667,3000,2000,24.58,49.21,600,300,48.39428571,5.377142857,0,93.47666667,130,130.0033333,24.54,48.62,1792.380952,22.04628571,13.80133333,300,15,130.0166667,129.99,25.1,45.86,500,14,35.84761905,0.385,0.718238563,-17.60628571,63.37821369,8.014500476
1442,7935,37,600,200,0.3,60.01,139.985,130.005,24.58,49.22,6666.666667,3000,2000,24.58,49.22,600,300,48.31714286,5.368571429,0,93.575,130.005,130,24.54,48.62,1789.52381,22.01114286,13.77933333,300,15,130.015,129.99,25.1,45.855,500,14,35.79047619,0.385,0.712416213,-17.91690476,59.2178825,7.558744286
1443,7940,37,600,200,0.3,60.01333333,139.9866667,130,24.58,49.23,6666.666667,3000,2000,24.58,49.23,600,300,48.24,5.36,0,93.67333333,130.01,129.9966667,24.54,48.62,1786.666667,21.976,13.75733333,300,15,130.0133333,129.99,25.1,45.85,500,14,35.73333333,0.385,0.725257037,-16.55791429,64.79032596,7.780504286
1444,7945,37,600,200,0.3,60.01666667,139.9883333,130.0016667,24.58,49.24,6666.666667,3000,2000,24.58,49.24,600,300,48.16285714,5.351428571,0,93.77166667,130.015,129.9933333,24.54,48.62,1783.809524,21.94085714,13.73533333,300,15,130.0116667,129.9916667,25.1,45.845,500,14,35.67619048,0.385,0.726306074,-16.87406667,62.22388848,7.62599619
1445,7950,37,600,200,0.3,60.02,139.99,130.0033333,24.58,49.25,6666.666667,3000,2000,24.58,49.25,600,300,48.08571429,5.342857143,0,93.87,130.02,129.99,24.54,48.62,1780.952381,21.90571429,13.71333333,300,15,130.01,129.9933333,25.1,45.84,500,14,35.61904762,0.385,0.727775728,-16.2166381,58.46807719,6.900446667
1446,7955,37,600,200,0.3,60.02,139.9883333,130.005,24.58,49.25666667,6666.666667,3000,2000,24.58,49.25666667,600,300,48.00857143,5.334285714,0,93.85666667,130.0216667,129.9916667,24.53833333,48.625,1778.095238,21.87057143,13.69133333,300,15,130.0016667,129.995,25.1,45.84,500,14,35.56190476,0.385,0.725438912,-16.71539048,56.28894346,6.825594286
1447,7960,37,600,200,0.3,60.02,139.9866667,130.0066667,24.58,49.26333333,6666.666667,3000,2000,24.58,49.26333333,600,300,47.93142857,5.325714286,0,93.84333333,130.0233333,129.9933333,24.53666667,48.63,1775.238095,21.83542857,13.66933333,300,15,129.9933333,129.9966667,25.1,45.84,500,14,35.5047619,0.385,0.725099388,-16.94226667,55.8141502,6.856671905
1448,7965,37,600,200,0.3,60.02,139.985,130.0083333,24.58,49.27,6666.666667,3000,2000,24.58,49.27,600,300,47.85428571,5.317142857,0,93.83,130.025,129.995,24.535,48.635,1772.380952,21.80028571,13.64733333,300,15,129.985,129.9983333,25.1,45.84,500,14,35.44761905,0.385,0.716118684,-15.73867619,51.57356996,5.812733333
1449,7970,37,600,200,0.3,60.02,139.9833333,130.01,24.58,49.27666667,6666.666667,3000,2000,24.58,49.27666667,600,300,47.77714286,5.308571429,0,93.81666667,130.0266667,129.9966667,24.53333333,48.64,1769.52381,21.76514286,13.62533333,300,15,129.9766667,130,25.1,45.84,500,14,35.39047619,0.385,0.720923431,-15.56361905,52.85448106,5.930366667
1450,7975,37,600,200,0.3,60.02,139.9816667,130.0066667,24.58,49.28333333,6666.666667,3000,2000,24.58,49.28333333,600,300,47.7,5.3,0,93.80333333,130.0283333,129.9983333,24.53166667,48.645,1766.666667,21.73,13.60333333,300,15,129.9683333,129.9983333,25.1,45.84,500,14,35.33333333,0.385,0.71313568,-17.61630476,64.65279575,8.122211429
1451,7980,37,600,200,0.3,60.02,139.98,130.0033333,24.58,49.29,6666.666667,3000,2000,24.58,49.29,600,300,47.62285714,5.291428571,0,93.79,130.03,130,24.53,48.65,1763.809524,21.69485714,13.58133333,300,15,129.96,129.9966667,25.1,45.84,500,14,35.27619048,0.385,0.71132486,-17.3819619,63.71835455,7.878278571
1452,7985,37,600,200,0.3,60.02,139.9783333,130,24.58,49.295,6666.666667,3000,2000,24.58,49.295,600,300,47.54571429,5.282857143,0,93.68166667,130.0283333,130.0066667,24.53,48.67166667,1760.952381,21.65971429,13.55933333,300,15,129.9616667,129.995,25.1,45.835,500,14,35.21904762,0.385,0.711085151,-17.59500952,62.16518033,7.777827619
1453,7990,37,600,200,0.3,60.02,139.9766667,129.9966667,24.58,49.3,6666.666667,3000,2000,24.58,49.3,600,300,47.46857143,5.274285714,0,93.57333333,130.0266667,130.0133333,24.53,48.69333333,1758.095238,21.62457143,13.53733333,300,15,129.9633333,129.9933333,25.1,45.83,500,14,35.16190476,0.385,0.709571589,-17.49481905,62.41686554,7.748321429
1454,7995,37,600,200,0.3,60.02,139.975,129.9933333,24.58,49.305,6666.666667,3000,2000,24.58,49.305,600,300,47.39142857,5.265714286,0,93.465,130.025,130.02,24.53,48.715,1755.238095,21.58942857,13.51533333,300,15,129.965,129.9916667,25.1,45.825,500,14,35.1047619,0.385,0.6301564,-17.48460952,49.97557891,5.506328571
1455,8000,37,600,200,0.3,60.02,139.9733333,129.99,24.58,49.31,6666.666667,3000,2000,24.58,49.31,600,300,47.31428571,5.257142857,0,93.35666667,130.0233333,130.0266667,24.53,48.73666667,1752.380952,21.55428571,13.49333333,300,15,129.9666667,129.99,25.1,45.82,500,14,35.04761905,0.385,0.712678143,-17.49180952,59.93476282,7.471485714
1456,8005,37,600,200,0.3,60.02,139.9716667,129.9933333,24.58,49.315,6666.666667,3000,2000,24.58,49.315,600,300,47.23714286,5.248571429,0,93.24833333,130.0216667,130.0333333,24.53,48.75833333,1749.52381,21.51914286,13.47133333,300,15,129.9683333,130.0016667,25.1,45.815,500,14,34.99047619,0.385,0.710994505,-17.54958095,59.31921701,7.401647619
1457,8010,37,600,200,0.3,60.02,139.97,129.9966667,24.58,49.32,6666.666667,3000,2000,24.58,49.32,600,300,47.16,5.24,0,93.14,130.02,130.04,24.53,48.78,1746.666667,21.484,13.44933333,300,15,129.97,130.0133333,25.1,45.81,500,14,34.93333333,0.385,0.709228437,-18.03773333,58.52920158,7.487566667
1458,8015,37,600,200,0.3,60.02,139.9716667,130,24.58,49.325,6666.666667,3000,2000,24.58,49.325,600,300,47.08285714,5.231428571,0,93.03666667,130.0133333,130.0433333,24.53,48.78666667,1743.809524,21.44885714,13.42733333,300,15,129.9716667,130.025,25.1,45.805,500,14,34.87619048,0.385,0.713839999,-17.81995238,60.18983301,7.656504762
1459,8020,37,600,200,0.3,60.02,139.9733333,130.0033333,24.58,49.33,6666.666667,3000,2000,24.58,49.33,600,300,47.00571429,5.222857143,0,92.93333333,130.0066667,130.0466667,24.53,48.79333333,1740.952381,21.41371429,13.40533333,300,15,129.9733333,130.0366667,25.1,45.8,500,14,34.81904762,0.385,0.714519865,-18.3303619,59.86244565,7.840428571
1460,8025,37,600,200,0.3,60.02,139.975,130.0066667,24.58,49.335,6666.666667,3000,2000,24.58,49.335,600,300,46.92857143,5.214285714,0,92.83,130,130.05,24.53,48.8,1738.095238,21.37857143,13.38333333,300,15,129.975,130.0483333,25.1,45.795,500,14,34.76190476,0.385,0.717370086,-18.13306667,59.904526,7.792452381
1461,8030,37,600,200,0.3,60.02,139.9766667,130.01,24.58,49.34,6666.666667,3000,2000,24.58,49.34,600,300,46.85142857,5.205714286,0,92.72666667,129.9933333,130.0533333,24.53,48.80666667,1735.238095,21.34342857,13.36133333,300,15,129.9766667,130.06,25.1,45.79,500,14,34.7047619,0.385,0.717247452,-17.72578095,55.8872802,7.105380952
1462,8035,37,600,200,0.3,60.02,139.9783333,130.0083333,24.58,49.345,6666.666667,3000,2000,24.58,49.345,600,300,46.77428571,5.197142857,0,92.62333333,129.9866667,130.0566667,24.53,48.81333333,1732.380952,21.30828571,13.33933333,300,15,129.9783333,130.055,25.1,45.785,500,14,34.64761905,0.385,0.720109466,-18.11919048,56.26885216,7.341847619
1463,8040,37,600,200,0.3,60.02,139.98,130.0066667,24.58,49.35,6666.666667,3000,2000,24.58,49.35,600,300,46.69714286,5.188571429,0,92.52,129.98,130.06,24.53,48.82,1729.52381,21.27314286,13.31733333,300,15,129.98,130.05,25.1,45.78,500,14,34.59047619,0.385,0.7212462,-16.83631429,53.45245611,6.4908
1464,8045,37,600,200,0.3,60.01833333,139.9733333,130.005,24.58,49.34,6666.666667,3000,2000,24.58,49.34,600,300,46.62,5.18,0,92.43833333,129.9866667,130.055,24.53,48.80833333,1726.666667,21.238,13.29533333,300,15,129.985,130.045,25.1,45.78,500,14,34.53333333,0.385,0.719236589,-16.61687619,52.02781026,6.218085714
1465,8050,37,600,200,0.3,60.01666667,139.9666667,130.0033333,24.58,49.33,6666.666667,3000,2000,24.58,49.33,600,300,46.54285714,5.171428571,0,92.35666667,129.9933333,130.05,24.53,48.79666667,1723.809524,21.20285714,13.27333333,300,15,129.99,130.04,25.1,45.78,500,14,34.47619048,0.385,0.715144499,-16.99892381,59.68069529,7.255195238
1466,8055,37,600,200,0.3,60.015,139.96,130.0016667,24.58,49.32,6666.666667,3000,2000,24.58,49.32,600,300,46.46571429,5.162857143,0,92.275,130,130.045,24.53,48.785,1720.952381,21.16771429,13.25133333,300,15,129.995,130.035,25.1,45.78,500,14,34.41904762,0.385,0.714952364,-17.50861905,59.79266144,7.484742857
1467,8060,37,600,200,0.3,60.01333333,139.9533333,130,24.58,49.31,6666.666667,3000,2000,24.58,49.31,600,300,46.38857143,5.154285714,0,92.19333333,130.0066667,130.04,24.53,48.77333333,1718.095238,21.13257143,13.22933333,300,15,130,130.03,25.1,45.78,500,14,34.36190476,0.385,0.714103661,-17.32998095,57.10351867,7.066790476
1468,8065,37,600,200,0.3,60.01166667,139.9466667,130,24.58,49.3,6666.666667,3000,2000,24.58,49.3,600,300,46.31142857,5.145714286,0,92.11166667,130.0133333,130.035,24.53,48.76166667,1715.238095,21.09742857,13.20733333,300,15,130.005,130.0266667,25.1,45.78,500,14,34.3047619,0.385,0.714132261,-17.05984762,60.02864136,7.313281905
1469,8070,37,600,200,0.3,60.01,139.94,130,24.58,49.29,6666.666667,3000,2000,24.58,49.29,600,300,46.23428571,5.137142857,0,92.03,130.02,130.03,24.53,48.75,1712.380952,21.06228571,13.18533333,300,15,130.01,130.0233333,25.1,45.78,500,14,34.24761905,0.385,0.716113931,-16.96811429,62.5403267,7.599339524
1470,8075,37,600,200,0.3,60.00333333,139.945,130,24.58,49.28333333,6666.666667,3000,2000,24.58,49.28333333,600,300,46.15714286,5.128571429,0,91.97,130.0183333,130.0133333,24.53,48.745,1709.52381,21.02714286,13.16333333,300,15,130.01,130.02,25.09833333,45.775,500,14,34.19047619,0.385,0.717022048,-17.75110476,60.19639148,7.661756667
1471,8080,37,600,200,0.3,59.99666667,139.95,130,24.58,49.27666667,6666.666667,3000,2000,24.58,49.27666667,600,300,46.08,5.12,0,91.91,130.0166667,129.9966667,24.53,48.74,1706.666667,20.992,13.14133333,300,15,130.01,130.0166667,25.09666667,45.77,500,14,34.13333333,0.385,0.719180074,-17.2028381,62.49817126,7.732235238
1472,8085,37,600,200,0.3,59.99,139.955,130,24.58,49.27,6666.666667,3000,2000,24.58,49.27,600,300,46.00285714,5.111428571,0,91.85,130.015,129.98,24.53,48.735,1703.809524,20.95685714,13.11933333,300,15,130.01,130.0133333,25.095,45.765,500,14,34.07619048,0.385,0.67268719,-17.5166381,57.1464067,6.733685714
1473,8090,37,600,200,0.3,59.98333333,139.96,130,24.58,49.26333333,6666.666667,3000,2000,24.58,49.26333333,600,300,45.92571429,5.102857143,0,91.79,130.0133333,129.9633333,24.53,48.73,1700.952381,20.92171429,13.09733333,300,15,130.01,130.01,25.09333333,45.76,500,14,34.01904762,0.385,0.717485096,-17.383,62.15604984,7.752129524
1474,8095,37,600,200,0.3,59.97666667,139.965,129.9983333,24.58,49.25666667,6666.666667,3000,2000,24.58,49.25666667,600,300,45.84857143,5.094285714,0,91.73,130.0116667,129.9466667,24.53,48.725,1698.095238,20.88657143,13.07533333,300,15,130.01,130.01,25.09166667,45.755,500,14,33.96190476,0.385,0.714002611,-17.59386667,59.08779386,7.422648095
1475,8100,37,600,200,0.3,59.97,139.97,129.9966667,24.58,49.25,6666.666667,3000,2000,24.58,49.25,600,300,45.77142857,5.085714286,0,91.67,130.01,129.93,24.53,48.72,1695.238095,20.85142857,13.05333333,300,15,130.01,130.01,25.09,45.75,500,14,33.9047619,0.385,0.707256585,-17.2706381,55.75877185,6.810807143
1476,8105,37,600,200,0.3,59.97,139.97,129.995,24.58333333,49.24,6666.666667,3000,2000,24.58333333,49.24,600,300,45.69428571,5.077142857,0,91.64833333,130.0083333,129.9283333,24.53,48.72,1692.380952,20.81628571,13.03133333,300,15,130.0016667,130.01,25.09,45.75,500,14,33.84761905,0.385,0.704739673,-17.5218381,54.89103487,6.778128571
1477,8110,37,600,200,0.3,59.97,139.97,129.9933333,24.58666667,49.23,6666.666667,3000,2000,24.58666667,49.23,600,300,45.61714286,5.068571429,0,91.62666667,130.0066667,129.9266667,24.53,48.72,1689.52381,20.78114286,13.00933333,300,15,129.9933333,130.01,25.09,45.75,500,14,33.79047619,0.385,0.72420221,-17.85032381,61.61835995,7.965555714
1478,8115,37,600,200,0.3,59.97,139.97,129.9916667,24.59,49.22,6666.666667,3000,2000,24.59,49.22,600,300,45.54,5.06,0,91.605,130.005,129.925,24.53,48.72,1686.666667,20.746,12.98733333,300,15,129.985,130.01,25.09,45.75,500,14,33.73333333,0.385,0.702441824,-18.03050476,58.01674741,7.348041905
1479,8120,37,600,200,0.3,59.97,139.97,129.99,24.59333333,49.21,6666.666667,3000,2000,24.59333333,49.21,600,300,45.46285714,5.051428571,0,91.58333333,130.0033333,129.9233333,24.53,48.72,1683.809524,20.71085714,12.96533333,300,15,129.9766667,130.01,25.09,45.75,500,14,33.67619048,0.385,0.716227386,-17.92654286,63.95226272,8.211138571
1480,8145,38,600,200,0.3,59.995,139.99,129.9816667,24.6,49.17,6666.666667,3000,2000,24.6,49.17,600,300,45.07714286,5.008571429,0,91.515,130.005,129.92,24.53,48.705,1669.52381,20.53514286,12.85533333,300,15,129.95,130.0016667,25.09,45.75,500,14,33.39047619,0.385,0.71221561,-17.2703619,54.37265688,6.687957143
1481,8150,38,600,200,0.3,60.00333333,139.9966667,129.98,24.6,49.16333333,6666.666667,3000,2000,24.6,49.16333333,600,300,45,5,0,91.50666667,130.0066667,129.92,24.53,48.7,1666.666667,20.5,12.83333333,300,15,129.9466667,130,25.09,45.75,500,14,33.33333333,0.385,0.709175971,-16.83759048,50.75788358,6.060904762
1482,8155,38,600,200,0.3,60.01166667,140.0033333,129.98,24.6,49.15666667,6666.666667,3000,2000,24.6,49.15666667,600,300,44.92285714,4.991428571,0,91.49833333,130.0083333,129.92,24.53,48.695,1663.809524,20.46485714,12.81133333,300,15,129.9433333,130,25.09,45.75,500,14,33.27619048,0.385,0.7074525,-17.08037143,47.49096534,5.738595238
1483,8160,38,600,200,0.3,60.02,140.01,129.98,24.6,49.15,6666.666667,3000,2000,24.6,49.15,600,300,44.84571429,4.982857143,0,91.49,130.01,129.92,24.53,48.69,1660.952381,20.42971429,12.78933333,300,15,129.94,130,25.09,45.75,500,14,33.21904762,0.385,0.717034013,-17.63599048,49.63489942,6.276633333
1484,8165,38,600,200,0.3,60.00833333,140.0083333,129.98,24.6,49.145,6666.666667,3000,2000,24.6,49.145,600,300,44.76857143,4.974285714,0,91.46333333,130.0066667,129.9266667,24.52833333,48.69,1658.095238,20.39457143,12.76733333,300,15,129.9466667,130,25.09,45.75,500,14,33.16190476,0.385,0.717719955,-16.60501905,51.9220577,6.187942857
1485,8170,38,600,200,0.3,59.99666667,140.0066667,129.98,24.6,49.14,6666.666667,3000,2000,24.6,49.14,600,300,44.69142857,4.965714286,0,91.43666667,130.0033333,129.9333333,24.52666667,48.69,1655.238095,20.35942857,12.74533333,300,15,129.9533333,130,25.09,45.75,500,14,33.1047619,0.385,0.716543435,-16.67501905,51.83350607,6.193261905
1486,8175,38,600,200,0.3,59.985,140.005,129.98,24.6,49.135,6666.666667,3000,2000,24.6,49.135,600,300,44.61428571,4.957142857,0,91.41,130,129.94,24.525,48.69,1652.380952,20.32428571,12.72333333,300,15,129.96,130,25.09,45.75,500,14,33.04761905,0.385,0.709840029,-18.15374286,57.26526878,7.379347619
1487,8180,38,600,200,0.3,59.97333333,140.0033333,129.98,24.6,49.13,6666.666667,3000,2000,24.6,49.13,600,300,44.53714286,4.948571429,0,91.38333333,129.9966667,129.9466667,24.52333333,48.69,1649.52381,20.28914286,12.70133333,300,15,129.9666667,130,25.09,45.75,500,14,32.99047619,0.385,0.711755889,-18.87486667,61.97207092,8.325512381
1488,8185,38,600,200,0.3,59.96166667,140.0016667,129.9833333,24.6,49.125,6666.666667,3000,2000,24.6,49.125,600,300,44.46,4.94,0,91.35666667,129.9933333,129.9533333,24.52166667,48.69,1646.666667,20.254,12.67933333,300,15,129.9733333,129.9983333,25.09,45.75,500,14,32.93333333,0.385,0.711879849,-18.28084762,62.71240059,8.161245714
1489,8190,38,600,200,0.3,59.95,140,129.9866667,24.6,49.12,6666.666667,3000,2000,24.6,49.12,600,300,44.38285714,4.931428571,0,91.33,129.99,129.96,24.52,48.69,1643.809524,20.21885714,12.65733333,300,15,129.98,129.9966667,25.09,45.75,500,14,32.87619048,0.385,0.712210583,-18.50499048,52.18309001,6.877444286
1490,8195,38,600,200,0.3,59.95333333,139.9933333,129.99,24.6,49.115,6666.666667,3000,2000,24.6,49.115,600,300,44.30571429,4.922857143,0,91.26,129.9916667,129.9466667,24.52,48.69,1640.952381,20.18371429,12.63533333,300,15,129.98,129.995,25.08833333,45.75,500,14,32.81904762,0.385,0.712713808,-18.06144762,63.26913907,8.144410476
1491,8200,38,600,200,0.3,59.95666667,139.9866667,129.9933333,24.6,49.11,6666.666667,3000,2000,24.6,49.11,600,300,44.22857143,4.914285714,0,91.19,129.9933333,129.9333333,24.52,48.69,1638.095238,20.14857143,12.61333333,300,15,129.98,129.9933333,25.08666667,45.75,500,14,32.76190476,0.385,0.716514642,-18.02648571,64.58613971,8.342101429
1492,8205,38,600,200,0.3,59.96,139.98,129.9966667,24.6,49.105,6666.666667,3000,2000,24.6,49.105,600,300,44.15142857,4.905714286,0,91.12,129.995,129.92,24.52,48.69,1635.238095,20.11342857,12.59133333,300,15,129.98,129.9916667,25.085,45.75,500,14,32.7047619,0.385,0.715893591,-17.4374,64.36753044,8.035206667
